path,noisy_labels_0,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50,is_valid
train/n02102040/n02102040_573.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03000684/n03000684_32586.JPEG,n03000684,n03000684,n03000684,n03417042,n02102040,FALSE
train/n03445777/n03445777_6658.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03417042/n03417042_16396.JPEG,n03417042,n03417042,n03417042,n03417042,n03445777,FALSE
train/n03425413/n03425413_11464.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03394916/ILSVRC2012_val_00038727.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03028079/n03028079_78383.JPEG,n03028079,n03028079,n03028079,n03028079,n01440764,FALSE
train/n03028079/n03028079_3326.JPEG,n03028079,n03028079,n03028079,n02979186,n03000684,FALSE
train/n02102040/n02102040_3506.JPEG,n02102040,n02102040,n02102040,n02102040,n03425413,FALSE
train/n03417042/n03417042_15928.JPEG,n03417042,n03417042,n03417042,n03425413,n02979186,FALSE
train/n03425413/n03425413_16794.JPEG,n03425413,n03425413,n01440764,n03425413,n02102040,FALSE
train/n01440764/n01440764_7185.JPEG,n01440764,n01440764,n03000684,n01440764,n01440764,FALSE
train/n03445777/n03445777_8628.JPEG,n03445777,n03445777,n03445777,n03445777,n02979186,FALSE
train/n03394916/n03394916_2043.JPEG,n03394916,n03394916,n03394916,n03394916,n03000684,FALSE
train/n03000684/n03000684_3973.JPEG,n03000684,n03000684,n03000684,n01440764,n03000684,FALSE
train/n03425413/n03425413_13168.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03888257/n03888257_66916.JPEG,n03888257,n03888257,n03888257,n03888257,n02979186,FALSE
train/n03425413/n03425413_21276.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n02979186/n02979186_2119.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n01440764/n01440764_7519.JPEG,n01440764,n01440764,n01440764,n03425413,n02979186,FALSE
train/n03394916/n03394916_28073.JPEG,n03394916,n03394916,n03394916,n03394916,n03000684,FALSE
train/n03888257/n03888257_16077.JPEG,n03888257,n03888257,n03000684,n03888257,n03425413,FALSE
train/n03445777/n03445777_10693.JPEG,n03445777,n03445777,n03445777,n03445777,n01440764,FALSE
train/n03394916/n03394916_55076.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03888257/n03888257_27975.JPEG,n03888257,n03888257,n03888257,n03425413,n03445777,FALSE
train/n03394916/n03394916_17104.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n01440764/n01440764_11339.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03028079/n03028079_364.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n01440764/n01440764_8394.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03394916/n03394916_40134.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03000684/n03000684_19755.JPEG,n03000684,n03000684,n03000684,n03000684,n03888257,FALSE
train/n03417042/n03417042_5335.JPEG,n03417042,n03417042,n03417042,n02102040,n03417042,FALSE
train/n01440764/n01440764_658.JPEG,n01440764,n01440764,n01440764,n03888257,n01440764,FALSE
train/n02979186/n02979186_2563.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03888257/n03888257_13208.JPEG,n03888257,n03888257,n03888257,n03000684,n02102040,FALSE
train/n03445777/n03445777_2124.JPEG,n03445777,n03445777,n03445777,n03445777,n01440764,FALSE
train/n03425413/n03425413_5969.JPEG,n03425413,n03425413,n03425413,n03425413,n03028079,FALSE
train/n03425413/n03425413_19145.JPEG,n03425413,n03425413,n03425413,n03417042,n03425413,FALSE
train/n02102040/n02102040_4384.JPEG,n02102040,n02102040,n02102040,n02102040,n03417042,FALSE
train/n03417042/n03417042_18536.JPEG,n03417042,n03417042,n03417042,n03417042,n03888257,FALSE
train/n03445777/n03445777_7776.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03425413/n03425413_13763.JPEG,n03425413,n03425413,n03000684,n03425413,n02102040,FALSE
train/n03000684/n03000684_11785.JPEG,n03000684,n03000684,n03000684,n03000684,n03028079,FALSE
train/n03888257/n03888257_12517.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03417042/n03417042_12128.JPEG,n03417042,n03417042,n03417042,n03417042,n03000684,FALSE
train/n03888257/n03888257_19494.JPEG,n03888257,n03888257,n03028079,n03888257,n03888257,FALSE
train/n03394916/n03394916_68687.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n02102040/n02102040_467.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03417042/n03417042_1906.JPEG,n03417042,n03417042,n03417042,n03417042,n01440764,FALSE
train/n03425413/n03425413_1257.JPEG,n03425413,n03425413,n03425413,n03425413,n02102040,FALSE
train/n02102040/n02102040_7895.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03888257/n03888257_21628.JPEG,n03888257,n03888257,n03888257,n03888257,n02979186,FALSE
train/n03394916/n03394916_46623.JPEG,n03394916,n03394916,n03394916,n03394916,n03445777,FALSE
train/n03000684/n03000684_87.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03000684/n03000684_11329.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n01440764/n01440764_9057.JPEG,n01440764,n01440764,n01440764,n03417042,n01440764,FALSE
train/n03417042/n03417042_17839.JPEG,n03417042,n03417042,n03417042,n03394916,n03417042,FALSE
train/n03000684/n03000684_856.JPEG,n03000684,n03000684,n03000684,n02102040,n03000684,FALSE
train/n03425413/n03425413_21235.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n02979186/n02979186_21453.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03425413/n03425413_20527.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03028079/n03028079_8035.JPEG,n03028079,n03028079,n03028079,n03888257,n03028079,FALSE
train/n03394916/n03394916_30929.JPEG,n03394916,n03394916,n03394916,n03394916,n02979186,FALSE
train/n03425413/n03425413_21513.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n02979186/n02979186_15567.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n02102040/n02102040_5095.JPEG,n02102040,n02102040,n02102040,n02102040,n01440764,FALSE
train/n03445777/n03445777_3507.JPEG,n03445777,n01440764,n03445777,n03445777,n03888257,FALSE
train/n02979186/n02979186_9155.JPEG,n02979186,n02979186,n02979186,n02979186,n03417042,FALSE
train/n03028079/n03028079_74796.JPEG,n03028079,n03028079,n03028079,n03028079,n03000684,FALSE
train/n03394916/n03394916_42376.JPEG,n03394916,n03394916,n03394916,n03417042,n02102040,FALSE
train/n02102040/n02102040_1234.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03425413/n03425413_659.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03394916/n03394916_29083.JPEG,n03394916,n03394916,n03394916,n02102040,n03445777,FALSE
train/n03888257/n03888257_39168.JPEG,n03888257,n03445777,n03888257,n03888257,n03888257,FALSE
train/n03445777/n03445777_1866.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03394916/n03394916_30346.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03417042/n03417042_16087.JPEG,n03417042,n03417042,n03417042,n03417042,n03000684,FALSE
train/n03445777/n03445777_13067.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03417042/n03417042_4614.JPEG,n03417042,n03417042,n03028079,n03417042,n01440764,FALSE
train/n03028079/n03028079_73897.JPEG,n03028079,n03028079,n03028079,n03028079,n03000684,FALSE
train/n02979186/n02979186_13545.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n01440764/ILSVRC2012_val_00006697.JPEG,n01440764,n01440764,n01440764,n01440764,n03394916,FALSE
train/n03028079/n03028079_15507.JPEG,n03028079,n03028079,n03028079,n03028079,n01440764,FALSE
train/n02102040/n02102040_4063.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03000684/n03000684_17483.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03394916/n03394916_3675.JPEG,n03394916,n03394916,n03394916,n01440764,n03394916,FALSE
train/n03394916/n03394916_45433.JPEG,n03394916,n03394916,n03394916,n03394916,n03445777,FALSE
train/n02102040/n02102040_3304.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n01440764/n01440764_10995.JPEG,n01440764,n01440764,n01440764,n01440764,n03888257,FALSE
train/n01440764/n01440764_9567.JPEG,n01440764,n01440764,n03445777,n03394916,n01440764,FALSE
train/n03888257/n03888257_64147.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03888257/n03888257_34329.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n02102040/n02102040_3205.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03417042/n03417042_17865.JPEG,n03417042,n03417042,n03417042,n03417042,n02979186,FALSE
train/n03394916/n03394916_35343.JPEG,n03394916,n03394916,n03394916,n03394916,n03417042,FALSE
train/n03000684/n03000684_4636.JPEG,n03000684,n03000684,n03000684,n03000684,n03417042,FALSE
train/n03425413/n03425413_21747.JPEG,n03425413,n03425413,n03425413,n03425413,n03000684,FALSE
train/n03888257/n03888257_2267.JPEG,n03888257,n03888257,n03888257,n03417042,n03888257,FALSE
train/n03417042/n03417042_18348.JPEG,n03417042,n03417042,n03417042,n03417042,n02102040,FALSE
train/n03028079/n03028079_15438.JPEG,n03028079,n03028079,n03028079,n03028079,n03417042,FALSE
train/n01440764/n01440764_13116.JPEG,n01440764,n01440764,n03394916,n01440764,n03000684,FALSE
train/n01440764/n01440764_7786.JPEG,n01440764,n01440764,n01440764,n03425413,n01440764,FALSE
train/n02979186/n02979186_17826.JPEG,n02979186,n02979186,n02979186,n02979186,n03888257,FALSE
train/n03394916/n03394916_2935.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03888257/n03888257_36463.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03394916/n03394916_19534.JPEG,n03394916,n03394916,n03394916,n03888257,n03417042,FALSE
train/n03888257/n03888257_21027.JPEG,n03888257,n03888257,n03888257,n03888257,n03425413,FALSE
train/n03028079/n03028079_7009.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n02102040/n02102040_4205.JPEG,n02102040,n02102040,n02102040,n02102040,n03394916,FALSE
train/n03417042/n03417042_17817.JPEG,n03417042,n03417042,n03417042,n03417042,n01440764,FALSE
train/n02102040/n02102040_3026.JPEG,n02102040,n02102040,n02102040,n02102040,n03445777,FALSE
train/n03028079/n03028079_8805.JPEG,n03028079,n03028079,n03028079,n01440764,n03445777,FALSE
train/n03394916/ILSVRC2012_val_00041958.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03417042/n03417042_12813.JPEG,n03417042,n03417042,n03417042,n03417042,n03417042,FALSE
train/n03000684/n03000684_1897.JPEG,n03000684,n03000684,n03000684,n03000684,n02979186,FALSE
train/n03425413/n03425413_14596.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n01440764/n01440764_10787.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03425413/n03425413_27543.JPEG,n03425413,n03425413,n03425413,n03425413,n03445777,FALSE
train/n03445777/n03445777_4939.JPEG,n03445777,n03445777,n03445777,n03445777,n03417042,FALSE
train/n03394916/n03394916_38828.JPEG,n03394916,n03394916,n03394916,n03394916,n02979186,FALSE
train/n01440764/n01440764_5213.JPEG,n01440764,n01440764,n01440764,n03417042,n01440764,FALSE
train/n03417042/n03417042_9693.JPEG,n03417042,n03417042,n03417042,n03417042,n03028079,FALSE
train/n03425413/n03425413_14325.JPEG,n03425413,n03425413,n03425413,n02102040,n03888257,FALSE
train/n01440764/n01440764_7326.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,FALSE
train/n03000684/n03000684_12878.JPEG,n03000684,n02102040,n03000684,n03000684,n03000684,FALSE
train/n03028079/n03028079_69.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03445777/n03445777_8599.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n02102040/n02102040_733.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n02102040/n02102040_7596.JPEG,n02102040,n02102040,n02102040,n03888257,n01440764,FALSE
train/n03445777/n03445777_3325.JPEG,n03445777,n03445777,n03445777,n01440764,n03425413,FALSE
train/n03888257/n03888257_13224.JPEG,n03888257,n03888257,n03888257,n03888257,n03425413,FALSE
train/n02102040/n02102040_2784.JPEG,n02102040,n02102040,n02102040,n02102040,n01440764,FALSE
train/n03028079/n03028079_12023.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03394916/ILSVRC2012_val_00044598.JPEG,n03394916,n03394916,n03394916,n03394916,n03445777,FALSE
train/n03445777/n03445777_258.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03028079/n03028079_8538.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03028079/n03028079_10667.JPEG,n03028079,n03028079,n03028079,n03028079,n03417042,FALSE
train/n03417042/n03417042_4907.JPEG,n03417042,n03417042,n03417042,n03417042,n03000684,FALSE
train/n03425413/n03425413_16197.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03028079/n03028079_7595.JPEG,n03028079,n03028079,n03028079,n03028079,n03000684,FALSE
train/n03028079/n03028079_29419.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n03425413/n03425413_5724.JPEG,n03425413,n03425413,n03425413,n03425413,n03417042,FALSE
train/n02979186/n02979186_7058.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03425413/n03425413_12249.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03417042/n03417042_2293.JPEG,n03417042,n03417042,n03417042,n03417042,n03445777,FALSE
train/n02102040/n02102040_4005.JPEG,n02102040,n02102040,n03888257,n03445777,n03028079,FALSE
train/n03425413/n03425413_8208.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03425413/n03425413_11356.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03028079/n03028079_15558.JPEG,n03028079,n03028079,n03028079,n03028079,n02102040,FALSE
train/n02102040/n02102040_35.JPEG,n02102040,n02102040,n02102040,n02102040,n03417042,FALSE
train/n03417042/n03417042_4665.JPEG,n03417042,n03417042,n03417042,n03445777,n03417042,FALSE
train/n03445777/n03445777_13538.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03000684/n03000684_33116.JPEG,n03000684,n03000684,n03000684,n02102040,n03888257,FALSE
train/n02979186/n02979186_13626.JPEG,n02979186,n02979186,n02979186,n02979186,n02979186,FALSE
train/n03394916/n03394916_28929.JPEG,n03394916,n03394916,n03000684,n03394916,n03394916,FALSE
train/n03000684/n03000684_15578.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03888257/n03888257_23937.JPEG,n03888257,n03888257,n03888257,n03445777,n03394916,FALSE
train/n03445777/n03445777_2078.JPEG,n03445777,n03445777,n03445777,n03445777,n03394916,FALSE
train/n01440764/n01440764_8384.JPEG,n01440764,n01440764,n01440764,n01440764,n03417042,FALSE
train/n03394916/n03394916_58826.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n01440764/n01440764_8374.JPEG,n01440764,n01440764,n01440764,n01440764,n03028079,FALSE
train/n02102040/n02102040_7338.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03000684/n03000684_2207.JPEG,n03000684,n03000684,n03000684,n02102040,n03417042,FALSE
train/n03394916/n03394916_27087.JPEG,n03394916,n03394916,n03394916,n03394916,n03445777,FALSE
train/n02102040/n02102040_2768.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n01440764/n01440764_9779.JPEG,n01440764,n01440764,n01440764,n01440764,n02102040,FALSE
train/n03445777/n03445777_6.JPEG,n03445777,n03445777,n03445777,n02102040,n03445777,FALSE
train/n01440764/n01440764_14034.JPEG,n01440764,n01440764,n01440764,n03000684,n01440764,FALSE
train/n02979186/n02979186_1218.JPEG,n02979186,n02979186,n03000684,n02979186,n03445777,FALSE
train/n02102040/n02102040_3096.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n02979186/n02979186_27347.JPEG,n02979186,n02979186,n02979186,n03425413,n02979186,FALSE
train/n03000684/n03000684_10707.JPEG,n03000684,n03000684,n03028079,n03888257,n03028079,FALSE
train/n02102040/n02102040_2358.JPEG,n02102040,n02102040,n03425413,n02102040,n02102040,FALSE
train/n03425413/n03425413_8337.JPEG,n03425413,n03425413,n03425413,n03425413,n02979186,FALSE
train/n02102040/n02102040_948.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03394916/n03394916_60955.JPEG,n03394916,n03394916,n03394916,n03394916,n02979186,FALSE
train/n03888257/n03888257_12195.JPEG,n03888257,n03888257,n03888257,n03394916,n03000684,FALSE
train/n03445777/n03445777_5457.JPEG,n03445777,n03445777,n03445777,n03417042,n02979186,FALSE
train/n03888257/n03888257_32216.JPEG,n03888257,n03888257,n03888257,n03888257,n03000684,FALSE
train/n03888257/n03888257_31839.JPEG,n03888257,n03888257,n03888257,n03888257,n02102040,FALSE
train/n03425413/n03425413_21996.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n02102040/n02102040_8258.JPEG,n02102040,n02102040,n02102040,n02102040,n03028079,FALSE
train/n03000684/n03000684_14316.JPEG,n03000684,n03000684,n03000684,n03000684,n03000684,FALSE
train/n03425413/n03425413_13427.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03425413/n03425413_14558.JPEG,n03425413,n03425413,n03425413,n03425413,n03394916,FALSE
train/n03417042/n03417042_17215.JPEG,n03417042,n03417042,n03417042,n03417042,n03417042,FALSE
train/n03445777/n03445777_7827.JPEG,n03445777,n03445777,n03445777,n03888257,n03394916,FALSE
train/n03394916/n03394916_36485.JPEG,n03394916,n03394916,n03394916,n03394916,n03394916,FALSE
train/n03425413/n03425413_9326.JPEG,n03425413,n03425413,n03425413,n03445777,n03425413,FALSE
train/n02102040/n02102040_1983.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03417042/n03417042_11288.JPEG,n03417042,n03417042,n03417042,n02979186,n02102040,FALSE
train/n02102040/n02102040_2693.JPEG,n02102040,n02102040,n02102040,n02102040,n01440764,FALSE
train/n03425413/n03425413_26733.JPEG,n03425413,n03425413,n03425413,n03425413,n03425413,FALSE
train/n03888257/n03888257_20385.JPEG,n03888257,n03888257,n03888257,n03888257,n03888257,FALSE
train/n03417042/n03417042_18237.JPEG,n03417042,n03417042,n03417042,n03417042,n03000684,FALSE
train/n03417042/n03417042_28404.JPEG,n03417042,n03417042,n03417042,n03417042,n03394916,FALSE
train/n03445777/n03445777_4849.JPEG,n03445777,n03445777,n03445777,n03028079,n03445777,FALSE
train/n03028079/n03028079_6757.JPEG,n03028079,n03028079,n03028079,n03028079,n02979186,FALSE
train/n03888257/n03888257_5908.JPEG,n03888257,n03888257,n03888257,n03888257,n03425413,FALSE
train/n03445777/n03445777_2548.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n03028079/n03028079_8968.JPEG,n03028079,n03028079,n03028079,n03028079,n03028079,FALSE
train/n02102040/n02102040_3049.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,FALSE
train/n03028079/n03028079_20195.JPEG,n03028079,n03028079,n03028079,n01440764,n03028079,FALSE
train/n03445777/n03445777_11635.JPEG,n03445777,n03445777,n03445777,n03445777,n03445777,FALSE
train/n01440764/n01440764_19197.JPEG,n01440764,n01440764,n01440764,n01440764,n03417042,FALSE
train/n03417042/n03417042_3264.JPEG,n03417042,n03417042,n03417042,n03417042,n03888257,FALSE
train/n03425413/n03425413_11029.JPEG,n03425413,n03425413,n03425413,n02102040,n03425413,FALSE
train/n02102040/n02102040_1124.JPEG,n02102040,n02102040,n02102040,n03425413,n02102040,FALSE
